Date,Open,High,Low,Close,Adj Close,Volume
2011-08-01,56.990002,58.230000,56.750000,57.360001,53.693428,10818000
2011-08-02,58.080002,59.029999,57.630001,58.450001,54.713753,13021100
2011-08-03,59.150002,59.770000,58.910000,59.200001,55.415813,12672400
2011-08-04,59.709999,59.730000,54.919998,55.900002,52.326756,24418000
2011-08-05,56.200001,57.160000,53.779999,55.419998,51.877434,17767700
2011-08-08,56.189999,57.980000,55.270000,55.439999,51.896156,26913200
2011-08-09,56.380001,57.720001,54.900002,57.700001,54.011700,23868200
2011-08-10,57.730000,60.529999,56.720001,59.299999,55.509422,23957300
2011-08-11,58.959999,60.340000,57.790001,59.849998,56.024258,20157100
2011-08-12,59.209999,59.490002,58.230000,59.220001,55.434536,13455500
2011-08-15,59.070000,61.000000,58.599998,60.900002,57.007145,11934000
2011-08-16,60.869999,61.220001,60.000000,60.279999,56.426781,11112800
2011-08-17,60.340000,61.560001,60.279999,60.740002,56.857376,8825900
2011-08-18,61.040001,61.130001,59.290001,59.759998,55.940014,11366200
2011-08-19,60.639999,61.759998,60.459999,61.259998,57.344128,15347500
2011-08-22,62.130001,64.050003,61.849998,63.700001,59.628162,21888700
2011-08-23,62.529999,63.060001,60.639999,61.490002,57.559433,22696900
2011-08-24,60.930000,61.220001,58.790001,59.959999,56.127232,18463200
2011-08-25,59.020000,61.450001,58.570000,61.070000,57.166279,15036200
2011-08-26,61.169998,62.570000,59.580002,62.480000,58.486145,12205600
2011-08-29,62.730000,62.840000,61.139999,61.950001,57.990028,12107900
2011-08-30,62.700001,63.290001,62.080002,63.000000,58.972908,11241500
2011-08-31,63.020000,63.450001,61.910000,62.799999,58.785690,11582100
2011-09-01,62.889999,63.900002,62.320000,63.380001,59.328617,12892500
2011-09-02,64.330002,65.339996,64.239998,64.910004,60.760826,18725800
2011-09-06,65.269997,66.680000,64.379997,65.339996,61.163319,23412000
2011-09-07,63.750000,65.459999,63.099998,65.430000,61.247581,15155100
2011-09-08,66.639999,66.940002,66.000000,66.629997,62.370876,16666600
2011-09-09,65.989998,66.980003,65.309998,65.800003,61.593933,14665800
