Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,206.940002,207.550003,206.259995,206.789993,187.214249,132361100
2015-07-28,207.789993,209.500000,206.800003,209.330002,189.513840,123544800
2015-07-29,209.479996,211.039993,209.309998,210.770004,190.817490,105791300
2015-07-30,210.160004,211.020004,209.419998,210.820007,190.862778,91304400
2015-07-31,211.419998,211.449997,210.160004,210.500000,190.573059,103266900
2015-08-03,210.460007,210.529999,208.649994,209.789993,189.930237,113965700
2015-08-04,209.699997,210.250000,208.800003,209.380005,189.559113,81820800
2015-08-05,210.449997,211.309998,209.729996,210.070007,190.183746,85786800
2015-08-06,210.289993,210.419998,207.649994,208.350006,188.626617,116030800
2015-08-07,208.160004,208.339996,206.869995,207.949997,188.264404,117858000
2015-08-10,209.279999,210.669998,209.279999,210.570007,190.636444,80270700
2015-08-11,208.970001,209.470001,207.759995,208.669998,188.916321,126081400
2015-08-12,207.110001,209.139999,205.360001,208.919998,189.142624,172123700
2015-08-13,208.729996,209.550003,208.009995,208.660004,188.907227,89383300
2015-08-14,208.429993,209.509995,208.259995,209.419998,189.595306,72786500
2015-08-17,208.710007,210.589996,208.160004,210.589996,190.654541,79072600
2015-08-18,210.259995,210.679993,209.699997,209.979996,190.102280,71692700
2015-08-19,209.089996,210.009995,207.350006,208.320007,188.599411,172946000
2015-08-20,206.509995,208.289993,203.899994,203.970001,184.661224,194327900
2015-08-21,201.729996,203.940002,197.520004,197.830002,179.102432,346588500
2015-08-24,187.490005,197.479996,182.399994,189.500000,171.561005,507244300
2015-08-25,195.429993,195.449997,186.919998,187.270004,169.542130,369833100
2015-08-26,192.080002,194.789993,188.369995,194.460007,176.051483,339257000
2015-08-27,197.020004,199.419998,195.210007,199.270004,180.406158,274143900
2015-08-28,198.500000,199.839996,197.919998,199.279999,180.415207,160414400
2015-08-31,198.110001,199.130005,197.009995,197.669998,178.957611,163298800
2015-09-01,193.119995,194.770004,190.729996,191.770004,173.616119,256000400
2015-09-02,194.619995,195.460007,192.419998,195.410004,176.911545,160269300
2015-09-03,196.259995,198.050003,194.960007,195.550003,177.038300,152087800
2015-09-04,192.850006,193.860001,191.610001,192.589996,174.358505,207081000
2015-09-08,195.940002,197.610001,195.169998,197.429993,178.740295,116025700
2015-09-09,199.320007,199.470001,194.350006,194.789993,176.350250,149347700
2015-09-10,194.559998,197.220001,194.250000,195.850006,177.309891,158611100
2015-09-11,195.380005,196.820007,194.529999,196.740005,178.115662,119691200
2015-09-14,196.949997,197.009995,195.429993,196.009995,177.454758,79452000
2015-09-15,196.610001,198.990005,195.960007,198.460007,179.672806,113806200
2015-09-16,198.820007,200.410004,198.410004,200.179993,181.229980,99581600
2015-09-17,200.020004,202.889999,199.279999,199.729996,180.822556,276046600
2015-09-18,195.710007,198.679993,194.960007,195.449997,177.867691,223657500
2015-09-21,196.440002,197.679993,195.210007,196.460007,178.786850,105726200
2015-09-22,193.880005,194.460007,192.559998,193.910004,176.466248,153890900
2015-09-23,194.110001,194.669998,192.910004,193.600006,176.184082,92790600
2015-09-24,192.149994,193.449997,190.559998,192.899994,175.547028,159378800
2015-09-25,194.639999,195.000000,191.809998,192.850006,175.501602,155054800
2015-09-28,191.779999,191.910004,187.639999,188.009995,171.096954,178515900
2015-09-29,188.270004,189.740005,186.929993,188.119995,171.197083,159045600
2015-09-30,190.369995,191.830002,189.440002,191.630005,174.391342,163452000
2015-10-01,192.080002,192.490005,189.820007,192.130005,174.846375,131079000
2015-10-02,189.770004,195.029999,189.119995,195.000000,177.458160,211003300
2015-10-05,196.460007,198.740005,196.330002,198.470001,180.616028,126320800
2015-10-06,198.309998,198.979996,197.000000,197.789993,179.997192,110274500
2015-10-07,198.899994,199.830002,197.479996,199.410004,181.471436,124307300
2015-10-08,198.949997,201.550003,198.589996,201.210007,183.109528,153055200
2015-10-09,201.380005,201.899994,200.580002,201.330002,183.218719,107069200
2015-10-12,201.419998,201.759995,200.910004,201.520004,183.391647,56395600
2015-10-13,200.649994,202.160004,200.050003,200.250000,182.235901,88038700
2015-10-14,200.179993,200.869995,198.940002,199.289993,181.362228,99106200
2015-10-15,200.080002,202.360001,199.639999,202.350006,184.146957,134142200
2015-10-16,202.830002,203.289993,201.919998,203.270004,184.984207,114580100
2015-10-19,202.500000,203.369995,202.130005,203.369995,185.075211,76523900
2015-10-20,202.850006,203.839996,202.550003,203.110001,184.838623,78448500
2015-10-21,203.610001,203.789993,201.649994,201.850006,183.691956,102038000
2015-10-22,202.979996,205.509995,201.850006,205.259995,186.795212,174911700
2015-10-23,207.250000,207.949997,206.300003,207.509995,188.842773,144442300
2015-10-26,207.300003,207.369995,206.559998,207.000000,188.378677,69033000
2015-10-27,206.199997,207.000000,205.789993,206.600006,188.014664,77905800
2015-10-28,207.000000,208.979996,206.210007,208.949997,190.153244,135906700
2015-10-29,208.350006,209.270004,208.210007,208.830002,190.044037,90525500
2015-10-30,209.059998,209.440002,207.740005,207.929993,189.224991,131076900
2015-11-02,208.320007,210.619995,208.169998,210.389999,191.463745,86270800
2015-11-03,209.970001,211.660004,209.699997,211.000000,192.018814,95246100
2015-11-04,211.350006,211.500000,209.720001,210.360001,191.436386,96224500
2015-11-05,210.429993,210.979996,209.089996,210.149994,191.245316,78408700
2015-11-06,209.740005,210.320007,208.460007,210.039993,191.145157,110471500
2015-11-09,209.309998,209.490005,206.949997,208.080002,189.361496,131008700
2015-11-10,207.509995,208.600006,207.190002,208.559998,189.798340,75874600
2015-11-11,208.880005,208.940002,207.660004,207.740005,189.052139,67846000
2015-11-12,206.500000,207.059998,204.820007,204.839996,186.412949,121315200
2015-11-13,204.350006,204.669998,202.440002,202.539993,184.319839,153577100
2015-11-16,202.320007,205.690002,202.179993,205.619995,187.122818,117645200
2015-11-17,205.990005,207.039993,204.880005,205.470001,186.986298,121123700
2015-11-18,206.039993,208.899994,205.990005,208.729996,189.953018,121342500
2015-11-19,208.589996,209.050003,208.199997,208.550003,189.789246,88220500
2015-11-20,209.449997,210.119995,208.860001,209.309998,190.480835,94011500
2015-11-23,209.380005,209.979996,208.520004,209.070007,190.262482,64931200
2015-11-24,207.869995,209.830002,207.410004,209.350006,190.517242,98874400
2015-11-25,209.500000,209.740005,209.009995,209.320007,190.489960,51980100
2015-11-27,209.429993,209.800003,208.860001,209.559998,190.708374,37317800
2015-11-30,209.750000,209.889999,208.559998,208.690002,189.916611,112822700
2015-12-01,209.440002,210.820007,209.110001,210.679993,191.727631,97858400
2015-12-02,210.619995,211.000000,208.229996,208.529999,189.771011,108441300
2015-12-03,208.830002,209.149994,204.750000,205.610001,187.113708,166224200
2015-12-04,205.610001,209.970001,205.610001,209.619995,190.762939,192913900
2015-12-07,209.229996,209.729996,207.199997,208.350006,189.607208,102027100
2015-12-08,206.490005,208.289993,205.779999,206.949997,188.333160,103372400
2015-12-09,206.190002,208.679993,204.179993,205.339996,186.867981,162401500
2015-12-10,205.419998,207.429993,205.139999,205.869995,187.350327,116128900
2015-12-11,203.350006,204.139999,201.509995,201.880005,183.719254,211173300
2015-12-14,202.070007,203.050003,199.949997,202.899994,184.647491,182385200
2015-12-15,204.699997,206.110001,202.869995,205.029999,186.585907,154069600
2015-12-16,206.369995,208.389999,204.800003,208.029999,189.316040,197017000
2015-12-17,208.399994,208.479996,204.839996,204.860001,186.431168,173092500
2015-12-18,202.770004,202.929993,199.830002,200.020004,183.109894,251393500
2015-12-21,201.410004,201.880005,200.089996,201.669998,184.620392,99094300
2015-12-22,202.720001,203.850006,201.550003,203.500000,186.295731,111026200
2015-12-23,204.690002,206.070007,204.580002,206.020004,188.602631,110987200
2015-12-24,205.720001,206.330002,205.419998,205.679993,188.291397,48539600
2015-12-28,204.860001,205.259995,203.940002,205.210007,187.861099,65899900
2015-12-29,206.509995,207.789993,206.470001,207.399994,189.865967,92640700
2015-12-30,207.110001,207.210007,205.759995,205.929993,188.520233,63317700
2015-12-31,205.130005,205.889999,203.869995,203.869995,186.634430,114877900
2016-01-04,200.490005,201.029999,198.589996,201.020004,184.025345,222353500
2016-01-05,201.399994,201.899994,200.050003,201.360001,184.336609,110845800
2016-01-06,198.339996,200.059998,197.600006,198.820007,182.011322,152112600
2016-01-07,195.330002,197.440002,193.589996,194.050003,177.644592,213436100
2016-01-08,195.190002,195.850006,191.580002,191.919998,175.694717,209817200
2016-01-11,193.009995,193.410004,189.820007,192.110001,175.868607,187941300
2016-01-12,193.820007,194.550003,191.139999,193.660004,177.287598,172330500
2016-01-13,194.449997,194.860001,188.380005,188.830002,172.865936,221168900
2016-01-14,189.550003,193.259995,187.660004,191.929993,175.703857,240795600
2016-01-15,186.770004,188.759995,185.520004,187.809998,171.932159,324846400
2016-01-19,189.960007,190.110001,186.199997,188.059998,172.161026,195244400
2016-01-20,185.029999,187.500000,181.020004,185.649994,169.954773,286547800
2016-01-21,186.210007,188.869995,184.639999,186.690002,170.906845,195772900
2016-01-22,189.779999,190.759995,188.880005,190.520004,174.413055,168319600
2016-01-25,189.919998,190.149994,187.410004,187.639999,171.776520,130371700
2016-01-26,188.419998,190.529999,188.020004,190.199997,174.120117,141036800
2016-01-27,189.580002,191.559998,187.059998,188.130005,172.225082,185681700
2016-01-28,189.960007,190.199997,187.160004,189.110001,173.122253,143798800
2016-01-29,190.020004,193.880005,189.880005,193.720001,177.342529,210529300
2016-02-01,192.529999,194.580002,191.839996,193.649994,177.278412,136061600
2016-02-02,191.960007,191.970001,189.539993,190.160004,174.083450,182564900
2016-02-03,191.410004,191.779999,187.100006,191.300003,175.127121,205054900
2016-02-04,190.710007,192.750000,189.960007,191.600006,175.401733,139531800
2016-02-05,190.990005,191.669998,187.199997,187.949997,172.060333,180788300
2016-02-08,185.770004,186.119995,182.800003,185.419998,169.744232,191526700
2016-02-09,183.360001,186.940002,183.199997,185.429993,169.753403,184513100
2016-02-10,186.410004,188.339996,185.119995,185.270004,169.606873,148214100
2016-02-11,182.339996,184.100006,181.089996,182.860001,167.400650,219058900
2016-02-12,184.960007,186.649994,183.960007,186.630005,170.851944,127632400
2016-02-16,188.770004,189.809998,187.630005,189.779999,173.735596,120250700
2016-02-17,191.160004,193.320007,191.009995,192.880005,176.573502,136009500
2016-02-18,193.199997,193.270004,191.720001,192.089996,175.850296,102343000
2016-02-19,191.169998,192.179993,190.449997,192.000000,175.767929,114793000
2016-02-22,193.869995,194.949997,193.789993,194.779999,178.312927,103640300
2016-02-23,194.000000,194.320007,192.179993,192.320007,176.060898,111455300
2016-02-24,190.630005,193.529999,189.320007,193.199997,176.866486,150812200
2016-02-25,193.729996,195.550003,192.830002,195.539993,179.008652,110728300
2016-02-26,196.570007,196.679993,194.899994,195.089996,178.596695,129833700
2016-02-29,195.110001,196.229996,193.330002,193.559998,177.196014,125918100
2016-03-01,195.009995,198.210007,194.449997,198.110001,181.361374,141799700
2016-03-02,197.740005,199.059998,197.250000,199.000000,182.176147,102415000
2016-03-03,198.789993,199.800003,198.110001,199.779999,182.890182,95172200
2016-03-04,200.009995,201.350006,199.029999,200.429993,183.485260,129293600
