Date,Open,High,Low,Close,Adj Close,Volume
2015-08-03,104.589996,104.820000,104.050003,104.099998,104.099998,3528600
2015-08-04,104.559998,104.750000,103.949997,104.309998,104.309998,3241000
2015-08-05,104.419998,104.500000,103.779999,103.930000,103.930000,5041000
2015-08-06,104.150002,104.860001,104.139999,104.389999,104.389999,3908100
2015-08-07,104.559998,105.379997,104.550003,104.650002,104.650002,4400900
2015-08-10,105.029999,106.269997,104.919998,105.720001,105.720001,5892600
2015-08-11,106.489998,106.629997,105.769997,106.260002,106.260002,4060900
2015-08-12,106.989998,107.910004,106.930000,107.750000,107.750000,10022500
2015-08-13,106.949997,107.180000,106.709999,106.860001,106.860001,4761700
2015-08-14,107.070000,107.410004,106.540001,106.849998,106.849998,3509200
2015-08-17,107.370003,107.510002,107.000000,107.129997,107.129997,5769100
2015-08-18,106.669998,107.330002,106.309998,107.110001,107.110001,4121800
2015-08-19,107.629997,108.669998,107.629997,108.550003,108.550003,7035100
2015-08-20,109.809998,110.610001,109.699997,110.440002,110.440002,12549000
2015-08-21,110.930000,111.330002,110.120003,111.129997,111.129997,13917600
2015-08-24,111.540001,112.120003,109.769997,110.529999,110.529999,18388700
2015-08-25,110.010002,110.050003,108.720001,109.160004,109.160004,9974200
2015-08-26,107.720001,108.059998,107.080002,107.669998,107.669998,10856600
2015-08-27,107.330002,108.040001,107.110001,107.730003,107.730003,8102100
2015-08-28,108.169998,109.300003,108.120003,108.699997,108.699997,7558900
2015-08-31,108.190002,108.919998,108.029999,108.820000,108.820000,4532100
2015-09-01,109.629997,109.769997,108.940002,109.199997,109.199997,7077800
2015-09-02,109.010002,109.339996,108.459999,108.620003,108.620003,4115700
2015-09-03,107.769997,108.320000,107.559998,107.839996,107.839996,3913100
2015-09-04,107.139999,107.559998,107.070000,107.489998,107.489998,4025000
2015-09-08,107.599998,107.940002,107.309998,107.519997,107.519997,5982100
2015-09-09,106.639999,106.709999,105.480003,106.129997,106.129997,8855100
2015-09-10,106.610001,106.699997,106.180000,106.379997,106.379997,6204000
2015-09-11,105.650002,106.199997,105.269997,106.160004,106.160004,4023900
2015-09-14,105.860001,106.389999,105.779999,106.220001,106.220001,2350800
2015-09-15,105.830002,106.059998,105.680000,105.900002,105.900002,2905000
2015-09-16,106.599998,107.709999,106.559998,107.309998,107.309998,5315600
2015-09-17,107.070000,108.580002,106.959999,108.410004,108.410004,8403800
2015-09-18,109.099998,109.379997,108.820000,109.209999,109.209999,6794300
2015-09-21,108.489998,108.660004,108.330002,108.529999,108.529999,4104800
2015-09-22,107.580002,107.959999,107.440002,107.790001,107.790001,5483300
2015-09-23,108.540001,108.639999,108.199997,108.220001,108.220001,2744200
2015-09-24,109.669998,110.820000,109.629997,110.489998,110.489998,11024300
2015-09-25,109.870003,110.029999,109.550003,109.809998,109.809998,5209500
2015-09-28,108.370003,108.910004,108.269997,108.419998,108.419998,3809600
2015-09-29,108.239998,108.690002,107.879997,107.980003,107.980003,4043600
2015-09-30,106.779999,107.080002,106.470001,106.860001,106.860001,7405600
2015-10-01,106.980003,107.209999,106.629997,106.730003,106.730003,4278600
2015-10-02,108.540001,109.320000,108.540001,108.989998,108.989998,7730600
2015-10-05,109.139999,109.379997,108.459999,108.769997,108.769997,5490200
2015-10-06,109.800003,110.260002,109.629997,109.860001,109.860001,7513900
2015-10-07,109.750000,110.139999,109.339996,109.699997,109.699997,5355500
2015-10-08,109.160004,110.269997,109.059998,109.139999,109.139999,5038200
2015-10-09,110.540001,111.050003,110.230003,110.870003,110.870003,7907300
2015-10-12,111.669998,111.730003,111.010002,111.309998,111.309998,6257900
2015-10-13,111.360001,111.870003,111.279999,111.860001,111.860001,5149600
2015-10-14,112.629997,113.949997,112.300003,113.809998,113.809998,10207800
2015-10-15,113.199997,113.989998,112.940002,113.290001,113.290001,14083900
2015-10-16,113.239998,113.440002,112.430000,112.489998,112.489998,7328000
